lng,lat
91.65344,26.22322
92.4,24.6
87.25,23.25
87.58333,24
88.7146,26.51974
88,25
90.6464,26.4603
88.76,25.22
88.33,22.53
79,22
79.95006,23.16697
78.17337,26.22982
77.40289,23.25469
75.8333,22.71792
78.92853,29.96366
80.25,30
79.49789,29.69223
79.83224,29.97315
79.5,30.5
79.41667,29.2
78.66667,30.5
78.06,30.33
79.25,30.25
78.07459,29.96967
79.06517,30.60872
77.58333,31.16667
78.41667,31.58333
78.66667,30.5
79.25,30.25
78.61806,30.81833
78.5,31
78.66667,30.5
78.78341,30.22242
79.25,30.25
78.5,31
75.13996,27.61206
76.34408,26.02301
73.8798,25.07145
73.73394,27.20201
77.02755,26.49831
76.17242,24.54205
77.87968,26.69286
74.96718,28.30415
74.62403,24.88963
75.63735,25.43855
77.49009,27.21731
71.39211,25.74572
76.51667,25.1
76.16503,24.59676
76.625,27.56246
88.18982,26.26541
84.33333,26.5
93,26
77.96667,27.08333
88.126,25.614
91.84646,26.15371
81,26.75
83.37235,26.75479
81,26.75
90.6464,26.4603
93.14658,26.72577
78,23.91667
79,24.75
76.25,23.5
77.25,23.25
81,24.5
81.5,24.75
75.16667,23.58333
76.75,23.83333
78.08333,23.25
79.16667,22.91667
77.5,26.16667
75.25,24.33333
74.5,22.5
79.95,23.16
77.5,22.66667
78.2,26.2
77.5,24.5
76.58333,21.75
75.25,22.5
79.58333,23.75
77.41667,23.5
78.75,26.5
77.83333,21.83333
78.96163,24.04449
77,25.8
75.61028,21.82306
74.91805,22.02485
76.96431,22.23406
75.5,23.41667
78,25.5
75.75,22.66667
76.16667,23
78.18777,24.17139
74.87,24.47
92.74524,23.73916
88.5,27.75
91.88313,25.56892
94.25,26
91.33333,25.5
91.70372,25.57039
94.11099,25.67467
94.06071,25.67604
88.61367,27.34579
91.27939,23.83605
92.71242,23.71311
92.71448,23.70394
92,24
93,23
88.61216,27.32574
92.71791,23.72894
88.62259,27.33794
84.5,22.25
83.88333,21.4
86.41667,23.33333
88,25
83,19
89.5,26.25
83,19.75
88.7146,26.51974
88.75,22.75
85.5,20.75
88.25,26.75
87.75,23.25
87.25,23.25
93,26
83.5,19.4
88.76,25.22
88.126,25.614
88.33,22.53
82.5,20.6
83.61667,21.33333
82.55,19.2333
88.5,23.25
87.58333,24
83.25,20.75
88.25,24.1
87.38107,22.40813
88.7108,22.71
93,23
93,23
83.27714,27.48619
83.41625,27.5057
95.01629,27.02462
94.25,27.35
94.90837,27.47989
91.76837,26.14473
95.35992,27.48905
93.83333,26.63333
92.84376,26.41604
94.23225,27.44482
91.61356,26.44931
95.31929,27.19395
94.91557,27.18735
91.65344,26.22322
90.2,26.6
90.36404,26.44419
95.42949,27.54797
91.67696,26.34595
92.69225,26.35037
94.85725,27.01356
87.64908,25.24237
86.51854,23.83556
86.41667,23.75
145.38735,-6.08336
144.96667,-6.01667
147,-6
125.61278,7.07306
100.50144,13.75398
96.15611,16.80528
96,21
96.15611,16.80528
101,15.5
96.15611,16.80528
97.5,26
96.15611,16.80528
100.50144,13.75398
100.50144,13.75398
96.15611,16.80528
87.67075,24.57058
86.80285,23.963
87.24855,24.26778
77.58333,31.16667
76,13.5
85.75,25.75
88,24
80.75,27.25
78,11
74,26
84.41667,20.5
75,19.5
78.5,23.5
93,26
79,16
85.5,23.75
77.13754,16.77023
76.75581,15.76982
76.94361,17.1307
75.62951,14.6224
74.38285,16.399
75.29146,16.50461
76.11351,15.95923
75.40448,14.79354
74.82393,16.16901
76.5293,15.43342
75.71537,16.82442
76.91751,15.14575
74.50447,15.85212
76.94972,17.87445
75,15.45
75.12,16.47
76.15478,15.34522
76.3871,15.26954
76.83787,17.33764
77.5301,17.91331
75.67683,15.91495
75.6167,15.4167
87.3637,22.59536
77.41667,23.25
78.5,25.75
81.4,21.15
78.2,26.2
77.5,26.16667
76.75,23.83333
77.25,23.25
78,25.5
78,23.91667
83,19.75
83,19
83.88333,21.4
87.25,23.25
87.75,23.25
88.25,26.75
88.20099,22.82893
88.7146,26.51974
88,25
88.5,23.25
82.13333,22.38333
82.6,22.5
82,20.91667
77,25.8
83.25,20.75
82.55,19.2333
83.5,19.4
83.82486,20.93154
88.76,25.22
88.37368,22.54733
88.7108,22.71
88.126,25.614
83.5,22.5
85.5,20.75
84.5,22.25
87.58333,24
88.25,22.6
88.25,24.1
86.41667,23.33333
82.5,21.2
83.61667,21.33333
84,21.85
82.5,20.6
87.77633,21.93732
88.33,22.53
87.38107,22.40813
76.96949,29.39005
76.91667,29
76.77858,28.32547
76.6565,28.6063
76.80976,28.57372
77.27114,28.59221
77.3066,28.65192
85.41667,26.16667
85.16667,25.41667
85.91667,25.75
84.5,26.16667
86.98425,24.89214
84.44504,25.30886
86.8,26.25
87.06665,25.29023
86,26
87,25.8
85.58333,25.25
85.5,24.75
84.83333,26.58333
83.75,25
84.75,25.91667
85.5,26.66667
85.41667,25.75
87.4,26.2
83.58261,25.05077
86.17538,24.92082
85.78176,25.13073
85.91667,25.75
85.16667,25.41667
85.58333,25.25
85,24.75
86,26
84.1,25.5
85.41667,25.75
83.75,25
85.41667,26.16667
86.25,25.5
77.16662,31.10442
75.41667,30.91667
76.25,32.16667
77.25,31.91667
75.27,31.92
76.75,31.33333
76.19283,31.58369
76.53639,31.30603
76.05135,32.09966
75.19563,31.21448
75.31,31.4
74.87476,31.63661
90.0344,26.1509
92.69225,26.35037
94.26,26.8
91.0308,26.47104
92.85771,24.78213
95,27.5
90.60974,26.12791
93.91193,26.4092
91.65344,26.22322
92.4,24.6
91.4,26.5
94.65546,26.91636
92.96425,26.76748
92.60069,24.5017
90.2,26.6
94.25,27.35
92.34238,26.25213
95.6,27.6
74.8629,12.8108
73.27062,17.01091
75,19.5
79,22
74.08333,15.33333
76,13.5
84.18289,24.90504
85.78971,25.86077
83.70707,25.1237
84.91922,26.65738
85.89707,26.15216
83.97867,25.57473
85.75,25.75
85.52374,25.19729
84.49873,26.8024
86.1339,25.41853
84.67137,25.56314
91.53974,26.12388
78.41667,31.58333
77.30216,31.7672
77.25,31.91667
76.40368,15.7668
77.28151,14.10009
75.8839,15.20677
76.89527,12.52145
76,13.5
110.49278,-7.33194
113.49658,-7.19886
5.12222,52.09083
105.8684,-6.3314
120,-5
113.49658,-7.19886
115.2654,-8.5098
113.49658,-7.19886
5.12222,52.09083
120.6371,-8.562
113.49658,-7.19886
110.36083,-7.78278
5.12222,52.09083
104.91601,11.56245
104.91601,11.56245
104.91601,11.56245
116.45508,6.83917
104.91601,11.56245
104.91601,11.56245
104.91601,11.56245
105,13
104.91601,11.56245
105.84117,21.0245
105.84117,21.0245
105.84117,21.0245
106.20044,21.01937
106.333,17.5
105.85087,10.29735
105.84117,21.0245
105.84117,21.0245
105.84117,21.0245
105.84117,21.0245
106.6,10.87
107.83,16.17
107.59546,16.4619
106.64072,17.40438
105.84117,21.0245
124.43929,1.16146
110.36083,-7.78278
120.5294,-8.691
76.94102,13.31216
75.62971,15.42977
77.58333,13
75.67683,15.91495
77.57796,12.93261
74.87,13.5
75.276,16.005
77.24305,13.22756
75.8482,16.119
77.04622,12.58519
75.36595,15.55165
77,13.5
75.11778,15.76615
76.00474,14.17038
76.91,16.16
75.81339,15.95027
76.44207,16.01187
77.2231,12.957
77.2375,13.52187
74.99914,13.21051
76.41764,15.57006
76.33892,14.51976
76.5293,15.43342
75.14,15.37
75.92694,14.46693
76.5,14.2
75.73,13.49
75.97167,13.59723
74.86667,13.16667
74.75,16.33333
77.23,13.1
76.00418,13.72677
77.26345,13.0516
77.65248,13.00096
76.2,15.5
75.69,16.18
77.35,12.65
76.754,14.788
74.75665,15.70462
74.77084,13.13838
75.92577,14.02399
76.34408,26.02301
77.02755,26.49831
70.90387,26.91763
74.96718,28.30415
74.62403,24.88963
77.49009,27.21731
76.625,27.56246
77.87968,26.69286
76.51667,25.1
78,23.91667
77.25,23.25
78.08333,23.25
78.5,23.5
78.2,26.2
77.41667,23.5
78.75,26.5
77.83333,21.83333
78,25.5
76.75,23.83333
106.84513,-6.21462
106.84513,-6.21462
124.43929,1.16146
115.21667,-8.65
106.84513,-6.21462
120,-5
106.84513,-6.21462
110.36083,-7.78278
105.8684,-6.3314
106.84513,-6.21462
105.8684,-6.3314
23.5,-2.5
105.8684,-6.3314
105.8684,-6.3314
106.84513,-6.21462
28.18783,-25.74486
28.18783,-25.74486
28.18783,-25.74486
5.12222,52.09083
24,-29
33.78725,-13.96692
34.51896,-14.22558
33.78725,-13.96692
35.00854,-15.78499
35.00854,-15.78499
34.10682,-10.28775
33.78725,-13.96692
33.78725,-13.96692
35.00854,-15.78499
33.78725,-13.96692
33.78725,-13.96692
35.00854,-15.78499
33.78725,-13.96692
33.78725,-13.96692
33.78725,-13.96692
18.5,-12.5
47,-20
48.01055,-22.14862
48.01055,-22.14862
47.08569,-21.45267
47.08569,-21.45267
47.08569,-21.45267
77.5,26.16667
77.5,22.66667
77.5,24.5
78.5,25.75
80.25,24.5
76.75,23.83333
81.5,24.75
81,24.5
81.5,23.5
80.39417,23.83555
81.87935,24.39329
78.75,26.5
77.41667,23.25
79.58333,23.75
75.25,22.5
77.5,26.16667
78.08333,23.25
75.16667,23.58333
78.75,23.75
77.25,23.25
76.25,23.5
78,25.5
78,23.91667
78.5,25.5
78.5,23.5
77.73,24.58
78.5,23.5
91.33333,25.5
88.5,27.75
91.0308,26.47104
91.65344,26.22322
91.4,26.5
94.65546,26.91636
92.96425,26.76748
90.22447,25.56794
88.41667,27.33333
88.25,26.75
90.2,26.6
93,26
90.0344,26.1509
71.2,23.9
80.75,27.25
78.5,23.5
82.64248,22.03593
76.96994,29.91961
82,21.5
75.41667,30.91667
76.75,30
76,29
77.22897,28.65381
76.99024,17.05206
74.58333,14.88333
83.15233,20.28961
74.40198,15.44857
75.5,17.75
83.96667,21.45
76.91,16.16
76.3871,15.26954
77.36565,15.17126
76.83787,17.33764
74.58375,18.46515
83.25,20.75
77.41667,14.55
76.2,15.5
81.63333,21.23333
73.85535,18.51957
76.55,15.15
77.58333,31.16667
77.744,31.131
78.01408,31.54685
77.25,31.91667
77.48719,31.12506
47.08569,-21.45267
78.27735,31.5805
77.89126,29.86313
79.12693,29.39484
79.44686,29.39743
79.5286,29.22254
78.06,30.33
92.85771,24.78213
91.65344,26.22322
92.69225,26.35037
93,25.5
90.6464,26.4603
94.26,26.8
95.6,27.6
91.0308,26.47104
92.16843,26.51195
90.0344,26.1509
95,27.5
90.60974,26.12791
93.91193,26.4092
47.08569,-21.45267
28.04535,-26.2092
35.00854,-15.78499
34,-13.5
35.00854,-15.78499
35.00854,-15.78499
35.00854,-15.78499
35.00854,-15.78499
13.23432,-8.83682
47.53613,-18.91368
47.08569,-21.45267
92.4,24.6
91.4,26.5
92.96425,26.76748
94.7942,27.6091
94.25,27.35
94.90837,27.47989
91.7458,26.1844
80.25,21.05
74.2,21.37
88.126,25.614
83.5,22.5
80.25,16.41667
78.33333,15.58333
79.58333,14.08333
73.25,23.5
73.05,20.91667
79.58333,23.75
79.95,23.16
78.75,23.75
74.5,21.41667
74.22981,16.69013
79.10748,21.14911
73.75465,18.74673
78.6,20.83333
75.33986,19.88467
83.88333,21.4
75.27,31.92
74.66667,26.25
74.75,25.5
75.84412,25.17512
88.25,24.1
81.2,22.1
82.6,22.5
74,22.9
72.92,20.95
73.6,22.75
81.1,22.8
80.39417,23.83555
75.5,17.75
74.84,31.67
82.13333,22.38333
83.61667,21.33333
78.75,14.41667
79.5,15.5
73.80898,15.59154
73.03333,20.16667
74.87476,31.63661
76.72113,31.04184
72.87,20.4
77.77215,30.15927
80.25,24.5
78.2,26.2
76.16667,23
75.61028,21.82306
74.91805,22.02485
75.5,23.41667
76.25,23.5
79.66667,22.41667
79.16667,22.91667
77.5,26.16667
75.25,24.33333
74.5,22.5
75.75,22.66667
76.58333,21.75
75.25,22.5
78.5,25.75
79.58333,23.75
78.8,22.11667
78.75,26.5
77,25.8
74.87,24.47
76.23,21.31
79,24.75
75.16667,23.58333
76.69521,11.4134
79.07461,12.22662
79.85425,11.02764
78.69713,10.85733
80.25,30
77.5209,10.45034
79.41667,29.2
80.1942,12.61914
78.11962,9.91735
77.53841,8.09008
78.16025,29.94791
77.85,30.75
77.77039,30.49677
79.25,30.25
80.06228,12.35265
79.83333,10.68333
79.22,10.64
78,11
79.31271,9.2885
79.84454,10.76393
78.06,30.33
78.93528,29.53333
91.27939,23.83605
94.11099,25.67467
88.61216,27.32574
92.71791,23.72894
91.88313,25.56892
78.26858,21.47076
76.67606,21.03309
73.99235,20.17041
75.14932,20.56794
74.24439,20.33045
76.41667,20.58333
77.3107,21.16342
77.16667,20.5
75.9,19.8
73.78942,19.98295
75.13944,21.25861
75.09944,19.98694
75.69761,21.16753
73.99866,19.84505
74.21154,19.56784
75.38558,19.47506
73.19087,17.74026
75.34226,19.87757
77.66667,21.13333
74.65,19.4
76.13694,21.19667
85.39055,26.12259
85.00385,24.79686
85.89707,26.15216
86.97183,25.24446
89.52286,26.4835
85.06079,20.84903
77.73,24.58
88.80589,22.78376
88.78655,22.74431
88.83084,23.04552
87.25,23.25
83.616,21.333
84.333,20.833
86.33134,21.18972
86.6,21
83.44568,21.63538
77.41667,23.5
90.6464,26.4603
92.85771,24.78213
79.75,24.75
78.8,22.11667
74.5,24.5
86.25,20.5
88.74526,26.86463
79.58333,23.75
92.16843,26.51195
76.16667,23
86.31993,20.68208
85.5,20.75
95,27.5
93,25.5
84.5,19.5
87.51215,23.0506
93.91193,26.4092
77.5,24.5
84.11449,20.81115
88.16573,24.42707
75.75,22.66667
79.95,23.16
88.7146,26.51974
88.80278,22.75833
76.25,24.41667
84,21.85
94.26,26.8
83.46169,21.6182
92.4,24.6
80.39417,23.83556
85.6,20.2
90.2,26.6
86.26918,20.52034
86.38645,20.10566
87.99653,23.9072
75.25,24.33333
92.34238,26.25213
89.30846,26.5888
92.69225,26.35037
91.4,26.5
85.1,20.13
88.7108,22.71
87.98843,23.88847
83.61622,21.07226
88.5162,22.4424
88.06167,24.46669
86.95145,22.79866
76.75,23.83333
75.16667,23.58333
78.75,23.75
86.94999,22.80001
77.25,23.25
76.25,23.5
94.65546,26.91636
82,24.25
88.33,22.53
87.52449,23.05432
95.6,27.6
83.91354,21.22564
86.10074,20.73752
84.13032,20.78201
86.75,21.5
83.61667,21.33333
91.0308,26.47104
88.32356,24.34495
78.75,26.5
75.25,22.5
32.67086,-18.9707
31.05337,-17.82772
30.82766,-20.06373
31.05337,-17.82772
31.05337,-17.82772
31.05337,-17.82772
32.67086,-18.9707
31.05337,-17.82772
28.58333,-20.15
28.58333,-20.15
28.58333,-20.15
31.05337,-17.82772
31.05337,-17.82772
31.05337,-17.82772
31.05337,-17.82772
32.67086,-18.9707
30.82766,-20.06373
28.58333,-20.15
31.05337,-17.82772
29.75,-19
30.82766,-20.06373
31.05337,-17.82772
29.75,-19
28.58333,-20.15
31.05337,-17.82772
47.53613,-18.91368
47.08569,-21.45267
5.12222,52.09083
5.12222,52.09083
5.12222,52.09083
5.12222,52.09083
94.7942,27.6091
90.0344,26.1509
83.59093,21.04609
90.60974,26.12791
87.44346,23.05223
91.65344,26.22322
93.5,26
86.16373,20.21322
94.25,27.35
88.25,24.1
74.87,24.47
88.62943,26.83644
85.6,19.9
88.50861,26.55611
88.64714,26.91585
81,24.5
92.96425,26.76748
79,24.75
75.5,23.41667
77.5301,17.91331
75.6167,15.4167
77.13754,16.77023
76.75581,15.76982
75.29146,16.50461
76.83787,17.33764
75.92694,14.46693
75.00778,15.46005
85.91667,25.75
83.75,25
85.16667,25.41667
85.41667,26.16667
87.01194,26.50823
87,25.8
85.18333,26.61667
85.65371,25.71542
85.5,26.66667
85.7988,25.25455
84.75,25.91667
85.49053,26.37456
84.83333,26.58333
85.5,24.75
84.32762,25.0503
85.58333,25.25
85.16937,26.25773
86,26
85.29542,25.43776
84.73089,25.781
84.74513,25.53736
84.87118,25.55972
86.98837,25.73414
84.25,25.25
84.67137,25.56314
85.08994,26.13537
85.78176,25.13073
86.94099,25.67681
84.6288,25.20785
85.69808,26.79262
86.34675,26.04694
85.7333,25.2167
85.64092,24.92675
78.26878,31.53311
78.41667,31.58333
77.25,31.91667
78.18956,31.62984
78.95693,29.21398
74.80298,34.08842
79.43066,30.42553
74.80298,34.08842
74.86911,32.73569
88,24
81.63333,21.23333
81.72139,20.83222
81.54874,20.70718
81.0511,22.17242
81.28333,21.06667
80.79467,20.92755
81.26912,21.13555
80.89796,21.08658
82.58988,21.72146
80.85275,21.78484
82.16767,22.28785
81.41004,22.22484
81.8,21.76667
81.36667,21.63333
80.98012,21.41879
81.31667,21.45
82.64248,22.03593
81.20578,20.73081
82.7,21.9
82.24746,22.27974
81.85795,21.21612
82.29499,22.03178
81.35988,20.88321
81.07754,20.41241
78.01408,31.54685
76.26074,32.09087
78.12468,31.53119
77.87667,31.20467
77.58333,31.16667
76.1842,32.21199
77.05264,31.66868
77.18664,32.31431
77.25,32
78.41667,31.58333
76.10229,32.57147
77.744,31.131
76.46941,32.46776
5.12222,52.09083
-68.15,-16.5
-77.02824,-12.04318
-77.02824,-12.04318
-65.75306,-19.58361
-68.15,-16.5
-68.15,-16.5
-63.18117,-17.78629
-65,-17
-65,-17
-77.02824,-12.04318
-77.02824,-12.04318
-68.15,-16.5
-78.25,-1.25
5.12222,52.09083
-68.15,-16.5
-68.15,-16.5
-76.83688,-66.1568
-68.15,-16.5
-76.83688,-66.1568
-65.75306,-19.58361
-68.15,-16.5
-65.75306,-19.58361
-68.15,-16.5
5.12222,52.09083
5.12222,52.09083
-38.51083,-12.97111
-46.63611,-23.5475
-60.025,-3.10194
-48.50444,-1.45583
-57.63591,-25.30066
-76.83688,-66.1568
5.12222,52.09083
-77.02824,-12.04318
-77.02824,-12.04318
-77.02824,-12.04318
-77.02824,-12.04318
-71.96734,-13.52264
-76.83688,-66.1568
-68.15,-16.5
-68.15,-16.5
-67.15,-17.98333
-65.26274,-19.03332
-57.63591,-25.30066
-74.08175,4.60971
-68.15,-16.5
-68.15,-16.5
-59.83333,-22.25
-77.02824,-12.04318
-76.83688,-66.1568
-68.15,-16.5
-68.15,-16.5
76.06888,32.66551
76.25194,32.57361
76.22649,32.17258
77.20972,32.22667
77.43833,32.00083
77.18123,31.9148
77.19877,31.76627
91.88313,25.56892
92.20881,25.56892
92.07578,25.69376
92.25,25.5
91.26957,25.54776
91.79802,25.41835
91.80916,25.98152
91.88804,25.73647
90.25615,25.5991
91.33333,25.5
91.63333,25.58333
91.78905,25.3805
90.34521,25.19477
90.57514,25.79191
90.00175,25.57316
91.82707,25.88997
90.6168,25.4955
91.89771,25.57067
91.39303,25.18675
91.44468,25.36411
91.2482,25.53617
90.57782,25.80483
90.8733,25.6771
90.09025,25.49639
92.22028,25.48226
-68.15,-16.5
-64.72956,-21.53549
-68.15,-16.5
-68.15,-16.5
-76.83688,-66.1568
-76.83688,-66.1568
92.02955,25.24354
91.1043,25.5032
90.4408,25.31866
90.68854,25.28634
80.11402,29.1554
79.60446,29.78028
79.19761,30.34312
80.01667,28.95
79.1678,29.96509
79.1064,29.15299
79.7714,29.8376
79.49789,29.69223
77.91745,30.31199
78.54528,29.80556
78.92853,29.96366
79.46308,29.05414
78.39294,30.34384
79.06517,30.60872
79.4334,29.64232
80.25,30
79.41667,29.2
78.51945,29.74336
79.90017,29.94949
79.30246,29.11109
79.5,30.5
80.03737,29.28756
78.06,30.33
78.5,31
80.13349,29.825
78.66667,30.5
79,22
71.00889,26.99382
71.5,25.75
72.75,26.75
73.16667,28.16667
73.18177,27.35333
88.26973,22.52038
88.36341,22.78367
88.27884,22.50147
88.28528,22.52167
88.36304,22.56263
75.16667,23.58333
78.06,30.33
80.55,29.41667
79.5,30.5
78.07459,29.96967
79.06517,30.60872
78.51667,29.41667
78.92853,29.96366
80.1,28.55
80.25,30
79.49789,29.69223
79.83224,29.97315
80.03737,29.28756
79.41667,29.2
78.66667,30.5
79.46308,29.05414
78.5,31
75.78781,26.91962
83.85525,20.81395
83.25,20.75
83.61667,21.33333
91.0308,26.47104
84.333,20.833
86.6,21
82.13333,22.38333
90.6464,26.4603
86.25,20.5
92.16843,26.51195
86.1266,20.69044
90.0344,26.1509
95,27.5
93,25.5
81.4,21.15
93.91193,26.4092
86.3,20.2
82.7,21.9
-68.15,-16.5
83.84573,22.78495
84,21.85
94.26,26.8
81.2,22.1
91.65344,26.22322
92.4,24.6
86.5,20.5
85.6,20.2
90.2,26.6
82.15037,23.48326
94.25,27.35
82.5,21.2
92.34238,26.25213
92.69225,26.35037
91.4,26.5
82.5,20.6
83.5,22.5
86.10993,21.06939
84.91239,21.13951
83.88333,21.4
83.82874,22.24368
92.96425,26.76748
95.6,27.6
85.06079,20.84903
86.75,21.5
94.7942,27.6091
79,22
83,19.75
93.5,26
83.43316,19.35512
82.6,22.5
86.59684,21.61502
85.6,19.9
82,20.91667
94.65546,26.91636
83.95061,20.79953
78.5,23.5
91.48333,23.53333
93.99638,24.6388
91.57369,26.61673
92.84679,23.29312
91.32975,23.49549
92.65692,23.27713
94.25452,24.96287
93.76179,24.62845
93.47511,24.73186
92.10215,26.75367
91.9157,26.7269
77.13754,16.77023
76.75581,15.76982
77.354,16.2047
76.11351,15.95923
76.3871,15.26954
74.82393,16.16901
76.91751,15.14575
76.94972,17.87445
75.67683,15.91495
75.6167,15.4167
76.94361,17.1307
74.38285,16.399
75.40448,14.79354
77.5301,17.91331
74.58333,14.88333
83.15233,20.28961
83.96667,21.45
81.63333,21.23333
75.13378,15.34776
76.3871,15.26954
75.62971,15.42977
75.14,15.37
76.55,15.15
83.25,20.75
77.41667,14.55
73.85535,18.51957
77.36565,15.17126
93.9442,24.80805
93.77073,24.86957
94.02237,25.26705
93.94212,24.81655
93.1544,24.6816
94,25
93.48545,25.0164
88,24
76.66667,33.91667
74.86911,32.73569
74.80298,34.08842
74.7967,34.02122
94.85725,27.01356
93,26
75.4868,14.67325
75.92694,14.46693
75.80716,14.51288
75.92577,14.02399
75.9,14.43
76.95198,15.96345
76,13.5
76.33613,15.30759
77.03009,12.19192
76.59633,15.76178
77.53065,12.96981
76.12528,12.61361
76.31379,15.39333
75.68542,14.1053
77.83204,13.09904
76.5293,15.43342
75.6972,13.00291
75.98863,14.78766
77.5888,13.04022
75.64507,14.23976
76.3871,15.26954
76.73379,13.19712
76.89527,12.52145
76.65281,12.3793
77.00683,13.50934
76.60372,14.49573
75.56791,13.93157
76.89271,15.63138
76.41826,13.62228
78.25232,15.96621
77.24427,16.267
73.83333,26.58333
73.83333,26.58333
79,22
74,30
76.5,10
78.5,23.5
93,26
79,22
79,22
84.73372,21.53768
86.12492,21.21411
84.41667,20.5
86.33333,20.25
85.87927,20.46497
87.08141,21.4628
86.95816,20.77762
87.3595,21.56742
86.5,20.5
86.3,20.2
86.12492,21.21411
86.95816,20.77762
86.82076,20.7443
85.87927,20.46497
86.3,20.2
86.5,20.5
84.41667,20.5
87.3595,21.56742
86.56676,21.57811
86.82076,20.7443
87.08141,21.4628
84.73372,21.53768
86.33333,20.25
86.56676,21.57811
85.5,23.75
85.5,23.75
88,24
78.5,23.5
93,26
84.41667,20.5
82,21.5
90.6464,26.4603
91.4,26.5
92.34146,26.37957
94.10357,27.23517
92.44907,26.78196
94.20306,26.75751
90.27286,26.40107
92.03047,26.44212
-65,-17
-65,-17
-68.15,-16.5
-77.02824,-12.04318
-65,-17
-65,-17
-68.15,-16.5
-68.15,-16.5
-77.02824,-12.04318
-77.02824,-12.04318
-68.15,-16.5
-77.02824,-12.04318
-74.08175,4.60971
-74.08175,4.60971
-74.08175,4.60971
-74.08175,4.60971
-74.08175,4.60971
-73.3625,5.45371
-74.08175,4.60971
-74.08175,4.60971
-74.08175,4.60971
-74.08175,4.60971
73.25,4
-74.08175,4.60971
91.8216,26.09003
91.0308,26.47104
92.85771,24.78212
92.69225,26.35037
93.91193,26.4092
95.35992,27.48905
95,27.5
94.63784,26.98427
91.27939,23.83605
92.71791,23.72894
79,22
80.75,27.25
78.33333,11
85.75,25.75
88.36304,22.56263
79.75,15.83333
79.75,15.83333
79,22
78.5,23.5
79,22
78.5,23.5
-1.54263,12.381
98,22
95,17
95.5,23.5
96,21
94.75,20.5
97.5,26
96.16667,17
99,13
97.75,16.25
96.16667,17
94.25,19
97.5,26
94.25,19
93.5,22
95,17
95.5,23.5
97.75,16.25
95,17
98,22
-74.08175,4.60971
-74.08175,4.60971
-77.02824,-12.04318
-57.63591,-25.30066
-71.96734,-13.52264
-71.96734,-13.52264
-68.15,-16.5
-77.02824,-12.04318
-77.02824,-12.04318
-68.15,-16.5
-76.83688,-66.1568
5.12222,52.09083
-77.02824,-12.04318
-65.26274,-19.03332
-68.15,-16.5
-68.15,-16.5
-90.75972,-2.58833
-57.63591,-25.30066
-77.02824,-12.04318
-71.96734,-13.52264
-68.15,-16.5
-77.02824,-12.04318
-77.02824,-12.04318
-77.02824,-12.04318
-77.02824,-12.04318
-65.26274,-19.03332
5.12222,52.09083
-68.15,-16.5
-78.52495,-0.22985
-38.51083,-12.97111
-47.92972,-15.77972
-38.51083,-12.97111
-46.63611,-23.5475
-46.63611,-23.5475
-38.54306,-3.71722
-44.43333,-16.20639
-46.63611,-23.5475
-68.15,-16.5
-78.25,-1.25
73,40
71,39.83333
74.5,42.41667
72.5,41.5
74.63333,42.9
76.27108,41.56807
74.964,42.636
75.31115,40.55103
76.18709,42.46017
75.99111,41.42866
75,41.5
75.75659,42.21552
75.33333,42.66667
74.59,42.87
75.81058,41.17017
77.17805,42.59496
76.57973,42.09757
75.30149,42.84194
76.3326,42.83349
75.81058,41.17017
75.96667,41.43333
77.25,42.41667
76.18709,42.46017
78.39362,42.49068
77.08225,42.64944
72.74586,41.0376
75,41.5
75,41.5
75.81058,41.17017
75.96667,41.43333
77.25,42.41667
76.18709,42.46017
78.39362,42.49068
77.08225,42.64944
73.24836,39.72883
72.20518,39.55274
73,40
72.7661,39.92356
73.55941,39.85862
71.79254,39.48564
72.2001,39.552
72.74586,41.0376
75,41.5
75,41.5
75.81058,41.17017
76,41
75.31115,40.55103
72.17887,41.2006
72.05924,40.22881
75,41.5
72.9402,41.87079
72.80826,40.51506
75,41.5
74.59,42.87
72.17887,41.2006
72.05924,40.22881
75,41.5
72.9402,41.87079
71.79254,39.48564
70.7265,40.12238
-73.21977,-10.3898
-74.08175,4.60971
-43.2075,-22.90278
-46.63611,-23.5475
-74.08175,4.60971
